Id,SalePrice
2750,132890.58273809525
2751,130634.34226190478
2752,233519.81071428568
2753,152819.77529761908
2754,196910.66547619045
2755,129208.06845238098
2756,87790.99583333335
2757,67940.99416666667
2758,86256.92559523808
2759,149007.91194444444
2760,138745.3005952381
2761,143338.2380952381
2762,149753.31249999997
2763,188670.46428571426
2764,176965.90178571432
2765,251607.15347222224
2766,142273.80892857144
2767,91252.3267857143
2768,130661.43511904764
2769,125484.94500000002
2770,152394.05654761902
2771,119909.99285714289
2772,123135.16666666667
2773,143510.6181547619
2774,141147.48154761904
2775,135167.55059523805
2776,144379.99404761905
2777,146028.02654761905
2778,125518.25
2779,119535.71077380951
2780,108727.65674603175
2781,98836.12232142857
2782,97568.775
2783,104042.13541666666
2784,130845.36904761905
2785,138670.66226190477
2786,79854.79374999998
2787,118028.59523809522
2788,87263.96428571429
2789,215273.39871031744
2790,93285.62416666666
2791,120024.03888888887
2792,83565.73263888889
2793,160356.78730158732
2794,102145.44166666668
2795,117592.29166666666
2796,104246.3386904762
2797,176988.2916666667
2798,119085.19910714286
2799,117590.27837301588
2800,79609.14089285713
2801,115898.50208333335
2802,133247.14464285717
2803,158676.09375
2804,141014.4553571429
2805,95973.54523809525
2806,90744.225
2807,151198.8625
2808,142468.02380952385
2809,137989.97916666666
2810,137043.5892857143
2811,158382.34940476192
2812,145880.3244047619
2813,161106.17500000002
2814,154152.9875
2815,100174.29940476191
2816,252810.48125
2817,129653.55535714286
2818,135142.74404761905
2819,178228.2895833333
2820,132950.34761904762
2821,109942.51285714286
2822,183879.64404761902
2823,240120.0925595238
2824,178851.1458333333
2825,147623.04916666666
2826,133015.77678571432
2827,145836.30654761905
2828,214604.40952380947
2829,176200.74999999997
2830,235249.34511904762
2831,191616.22494047615
2832,225325.31547619047
2833,295512.42716269835
2834,212215.40601190476
2835,214657.17636904764
2836,190177.42321428575
2837,166219.40833333333
2838,143525.8125
2839,182508.1646825397
2840,193760.00345238094
2841,201231.5104166667
2842,220332.27440476185
2843,149208.52916666667
2844,158590.24166666667
2845,125701.10178571427
2846,211698.35714285713
2847,200576.2647222222
2848,222296.59273809526
2849,219940.42053571422
2850,285028.9075595238
2851,239202.94791666666
2852,233508.81488095233
2853,232815.90416666662
2854,139146.92063492065
2855,198544.08214285714
2856,213797.99684523814
2857,186552.11964285717
2858,192491.30464285714
2859,144640.2375
2860,127471.3253968254
2861,140430.84726190477
2862,193232.04375
2863,127359.50694444441
2864,265426.24982142856
2865,139083.62529761906
2866,134416.9642857143
2867,91338.4794047619
2868,119348.475
2869,121170.82797619049
2870,159769.58452380955
2871,112478.7107142857
2872,60815.982559523814
2873,102422.92386904762
2874,139809.91071428574
2875,116615.9789285714
2876,155545.0416666667
2877,146284.85392857142
2878,167711.06547619047
2879,152354.4047619048
2880,107441.19619047618
2881,146833.1505357143
2882,164701.84166666665
2883,172577.1845238095
2884,187012.83095238096
2885,194222.05
2886,190667.49285714282
2887,100902.23273809522
2888,124910.29166666666
2889,65605.64672619048
2890,79697.41785714283
2891,136649.32767857143
2892,55857.4267857143
2893,118068.42518939395
2894,61937.74375
2895,321450.0039682539
2896,296047.4093055555
2897,200773.86011904763
2898,155376.67529761908
2899,229887.60476190475
2900,158559.09583333335
2901,194405.19833333333
2902,188358.78458333333
2903,346932.5251325758
2904,356296.0378571428
2905,113096.51964285714
2906,201723.75194444443
2907,115425.76041666666
2908,130116.04166666667
2909,141329.46333333332
2910,87713.0476190476
2911,88630.69107142858
2912,150813.67103174602
2913,89404.5
2914,84740.18333333333
2915,83042.19226190477
2916,84750.825
2917,153499.09226190476
2918,115697.0692857143
2919,223811.80654761902
